model,user_id,premium_purchased,premium_purchased_this_month
lr,15428,1,0
lr,15428,1,0
nn,15429,1,0
nn,15429,1,0
nn,15429,1,0
nn,15429,1,0
lr,15430,0,1
lr,15430,0,1
lr,15430,1,0
lr,15430,0,1
nn,15431,1,0
nn,15431,1,0
nn,15431,1,0
nn,15431,1,0
nn,15431,1,0
nn,15433,1,0
nn,15433,1,0
nn,15433,1,0
nn,15433,1,0
nn,15433,1,0
nn,15435,1,0
nn,15435,1,0
nn,15435,1,0
nn,15435,1,0
lr,15436,1,0
lr,15436,1,0
lr,15436,1,0
lr,15436,1,0
lr,15436,1,0
nn,15437,1,0
nn,15437,1,0
nn,15437,1,0
lr,15438,0,1
lr,15438,0,1
lr,15438,0,1
lr,15438,0,1
lr,15438,0,1
nn,15439,1,0
nn,15439,1,0
nn,15439,1,0
nn,15441,1,0
nn,15441,1,0
lr,15442,1,0
lr,15442,1,0
lr,15442,1,0
lr,15444,0,1
lr,15444,1,0
lr,15446,1,0
lr,15446,1,0
lr,15448,0,1
lr,15448,0,1
lr,15448,0,1
lr,15448,1,0
lr,15448,0,1
lr,15450,0,1
lr,15450,1,0
lr,15452,0,1
nn,15453,1,0
nn,15457,1,0
nn,15457,1,0
nn,15457,1,0
lr,15460,1,0
lr,15460,1,0
lr,15460,1,0
lr,15460,1,0
lr,15460,1,0
lr,15462,0,1
lr,15462,0,1
lr,15462,1,0
nn,15463,1,0
nn,15463,1,0
nn,15463,1,0
lr,15464,0,1
lr,15464,0,1
nn,15467,1,0
nn,15467,1,0
nn,15467,1,0
lr,15468,1,0
lr,15468,1,0
lr,15468,1,0
lr,15468,1,0
lr,15468,1,0
nn,15469,1,0
nn,15469,1,0
nn,15469,1,0
nn,15469,1,0
nn,15469,1,0
nn,15471,1,0
nn,15471,1,0
nn,15471,1,0
nn,15473,1,0
nn,15473,1,0
nn,15473,1,0
nn,15473,1,0
nn,15473,1,0
lr,15476,1,0
lr,15476,1,0
lr,15476,1,0
lr,15476,1,0
lr,15476,1,0
lr,15478,0,1
lr,15478,1,0
lr,15480,1,0
lr,15480,0,1
lr,15482,0,1
lr,15482,0,1
lr,15482,0,1
lr,15482,0,1
nn,15483,1,0
nn,15483,1,0
nn,15483,1,0
nn,15483,1,0
lr,15484,1,0
lr,15484,0,1
lr,15484,0,1
lr,15484,0,1
lr,15484,0,1
nn,15487,1,0
nn,15487,1,0
lr,15488,1,0
lr,15488,1,0
lr,15488,1,0
lr,15488,1,0
lr,15488,1,0
nn,15489,1,0
lr,15490,1,0
lr,15490,0,1
lr,15490,0,1
nn,15491,1,0
nn,15491,1,0
nn,15491,1,0
nn,15491,1,0
lr,15492,1,0
lr,15492,1,0
lr,15492,1,0
lr,15492,1,0
lr,15492,1,0
nn,15493,1,0
nn,15493,1,0
lr,15494,1,0
lr,15494,1,0
nn,15495,1,0
nn,15495,1,0
lr,15498,1,0
lr,15498,1,0
lr,15498,1,0
lr,15498,1,0
nn,15499,1,0
nn,15499,1,0
nn,15499,1,0
lr,15500,0,1
lr,15500,1,0
lr,15500,0,1
nn,15501,1,0
nn,15501,1,0
nn,15501,1,0
nn,15501,1,0
nn,15501,1,0
lr,15502,1,0
lr,15502,1,0
nn,15505,1,0
nn,15505,1,0
lr,15506,1,0
lr,15506,1,0
nn,15507,1,0
nn,15507,1,0
lr,15508,0,1
lr,15508,0,1
lr,15508,0,1
lr,15510,0,1
lr,15510,0,1
lr,15510,0,1
lr,15510,0,1
nn,15511,1,0
nn,15511,1,0
nn,15511,1,0
nn,15513,1,0
nn,15513,1,0
lr,15514,1,0
lr,15514,1,0
lr,15514,1,0
nn,15515,1,0
nn,15515,1,0
nn,15517,1,0
nn,15517,1,0
nn,15517,1,0
nn,15517,1,0
lr,15518,1,0
lr,15518,0,1
lr,15518,1,0
lr,15520,1,0
lr,15520,1,0
lr,15520,1,0
lr,15520,1,0
nn,15523,1,0
nn,15523,1,0
nn,15523,1,0
lr,15524,0,1
lr,15524,0,1
lr,15524,0,1
lr,15524,0,1
lr,15524,0,1
nn,15525,1,0
nn,15525,1,0
nn,15525,1,0
nn,15525,1,0
nn,15529,1,0
nn,15529,1,0
nn,15531,1,0
nn,15531,1,0
nn,15531,1,0
nn,15531,1,0
nn,15531,1,0
lr,15534,1,0
lr,15534,1,0
lr,15534,1,0
nn,15535,1,0
nn,15535,1,0
nn,15535,1,0
nn,15535,1,0
lr,15536,1,0
lr,15536,1,0
lr,15536,1,0
nn,15537,1,0
nn,15537,1,0
lr,15538,0,1
lr,15538,1,0
lr,15538,0,1
lr,15538,0,1
lr,15538,1,0
nn,15539,1,0
lr,15540,0,1
lr,15540,1,0
lr,15540,0,1
lr,15540,0,1
nn,15541,1,0
nn,15541,1,0
nn,15541,1,0
nn,15541,1,0
nn,15543,1,0
nn,15547,1,0
nn,15547,1,0
nn,15547,1,0
nn,15547,1,0
nn,15547,1,0
nn,15549,1,0
nn,15549,1,0
nn,15549,1,0
nn,15549,1,0
nn,15549,1,0
lr,15550,0,1
lr,15550,1,0
lr,15550,1,0
nn,15551,1,0
nn,15551,1,0
nn,15551,1,0
nn,15551,1,0
nn,15551,1,0
lr,15552,1,0
lr,15552,1,0
nn,15553,1,0
nn,15553,1,0
nn,15553,1,0
nn,15553,1,0
nn,15553,1,0
lr,15554,1,0
lr,15554,1,0
lr,15554,1,0
lr,15554,1,0
nn,15555,1,0
nn,15555,1,0
nn,15555,1,0
lr,15556,1,0
lr,15556,1,0
lr,15556,1,0
nn,15557,1,0
nn,15557,1,0
nn,15557,1,0
nn,15557,1,0
lr,15558,1,0
lr,15558,1,0
lr,15558,1,0
lr,15558,1,0
nn,15559,1,0
nn,15559,1,0
nn,15559,1,0
lr,15560,1,0
nn,15561,1,0
nn,15561,1,0
nn,15561,1,0
nn,15561,1,0
lr,15562,1,0
lr,15562,1,0
lr,15562,1,0
lr,15562,1,0
lr,15562,1,0
nn,15563,1,0
nn,15563,1,0
nn,15563,1,0
nn,15563,1,0
lr,15564,1,0
lr,15564,0,1
lr,15564,0,1
lr,15564,0,1
nn,15565,1,0
nn,15565,1,0
nn,15565,1,0
nn,15565,1,0
nn,15567,1,0
lr,15568,0,1
lr,15568,0,1
lr,15568,0,1
lr,15568,0,1
nn,15569,1,0
nn,15569,1,0
nn,15569,1,0
nn,15571,1,0
nn,15571,1,0
nn,15571,1,0
nn,15571,1,0
lr,15572,1,0
lr,15572,1,0
nn,15573,1,0
nn,15573,1,0
nn,15573,1,0
lr,15574,1,0
nn,15575,1,0
nn,15575,1,0
nn,15575,1,0
nn,15577,1,0
lr,15578,0,1
lr,15578,0,1
lr,15578,0,1
nn,15579,1,0
nn,15579,1,0
nn,15579,1,0
nn,15579,1,0
lr,15580,1,0
lr,15580,1,0
lr,15582,0,1
lr,15582,0,1
lr,15582,0,1
nn,15583,1,0
nn,15583,1,0
lr,15584,0,1
lr,15584,0,1
lr,15584,0,1
nn,15585,1,0
lr,15588,1,0
lr,15588,0,1
lr,15588,1,0
lr,15588,0,1
lr,15590,0,1
lr,15592,1,0
lr,15592,0,1
lr,15592,1,0
lr,15594,1,0
lr,15594,1,0
lr,15594,1,0
nn,15595,1,0
nn,15595,1,0
nn,15595,1,0
nn,15595,1,0
lr,15596,1,0
lr,15596,1,0
lr,15596,1,0
lr,15596,1,0
lr,15596,1,0
lr,15598,0,1
lr,15598,0,1
nn,15599,1,0
nn,15599,1,0
lr,15600,1,0
lr,15600,1,0
lr,15600,0,1
lr,15600,1,0
nn,15601,1,0
nn,15601,1,0
lr,15602,0,1
lr,15602,1,0
lr,15602,1,0
lr,15602,1,0
nn,15603,1,0
nn,15603,1,0
nn,15603,1,0
nn,15603,1,0
lr,15604,1,0
lr,15604,1,0
nn,15605,1,0
nn,15605,1,0
nn,15605,1,0
lr,15606,1,0
lr,15606,1,0
lr,15606,1,0
lr,15606,0,1
lr,15606,0,1
lr,15606,0,1
nn,15609,1,0
nn,15609,1,0
nn,15609,1,0
lr,15610,1,0
lr,15610,1,0
nn,15611,1,0
nn,15611,1,0
nn,15611,1,0
lr,15612,0,1
nn,15613,1,0
nn,15613,1,0
nn,15613,1,0
nn,15613,1,0
nn,15613,1,0
lr,15614,0,1
lr,15614,0,1
lr,15614,0,1
lr,15614,0,1
lr,15614,0,1
lr,15616,0,1
lr,15616,0,1
lr,15616,1,0
lr,15616,0,1
nn,15617,1,0
lr,15618,1,0
lr,15618,1,0
lr,15618,1,0
nn,15619,1,0
nn,15619,1,0
nn,15619,1,0
lr,15620,0,1
lr,15620,0,1
lr,15620,1,0
nn,15621,1,0
nn,15621,1,0
lr,15622,1,0
lr,15622,1,0
lr,15622,1,0
lr,15622,1,0
nn,15623,1,0
nn,15623,1,0
nn,15623,1,0
nn,15623,1,0
lr,15626,0,1
lr,15626,0,1
lr,15626,0,1
lr,15626,0,1
nn,15627,1,0
nn,15627,1,0
lr,15628,1,0
lr,15628,1,0
lr,15628,1,0
lr,15628,1,0
nn,15629,1,0
lr,15630,1,0
lr,15630,1,0
lr,15630,0,1
lr,15630,0,1
nn,15631,1,0
lr,15632,1,0
lr,15632,1,0
lr,15634,1,0
lr,15634,1,0
lr,15634,0,1
lr,15634,0,1
nn,15635,1,0
nn,15635,1,0
nn,15635,1,0
nn,15635,1,0
nn,15635,1,0
lr,15636,1,0
lr,15636,1,0
lr,15636,1,0
lr,15636,1,0
nn,15637,1,0
nn,15637,1,0
lr,15638,1,0
lr,15638,1,0
lr,15638,0,1
nn,15639,1,0
nn,15639,1,0
nn,15639,1,0
nn,15639,1,0
lr,15640,1,0
lr,15640,0,1
lr,15642,0,1
nn,15643,1,0
nn,15643,1,0
nn,15643,1,0
lr,15644,1,0
nn,15645,1,0
nn,15645,1,0
lr,15646,0,1
lr,15646,1,0
lr,15646,0,1
nn,15647,1,0
lr,15650,1,0
lr,15650,0,1
lr,15650,1,0
lr,15650,0,1
nn,15651,1,0
lr,15652,1,0
lr,15652,1,0
nn,15653,1,0
nn,15653,1,0
nn,15653,1,0
lr,15654,0,1
lr,15654,0,1
nn,15659,1,0
nn,15659,1,0
nn,15659,1,0
nn,15659,1,0
lr,15660,1,0
lr,15660,1,0
lr,15660,1,0
lr,15660,1,0
nn,15661,1,0
nn,15661,1,0
nn,15661,1,0
nn,15661,1,0
lr,15662,0,1
lr,15662,0,1
lr,15662,0,1
lr,15662,0,1
nn,15663,1,0
nn,15663,1,0
nn,15663,1,0
lr,15664,1,0
nn,15665,1,0
lr,15666,1,0
lr,15666,1,0
lr,15666,1,0
lr,15666,1,0
lr,15666,1,0
nn,15667,1,0
nn,15667,1,0
nn,15667,1,0
nn,15667,1,0
nn,15669,1,0
nn,15669,1,0
nn,15669,1,0
nn,15669,1,0
nn,15669,1,0
lr,15670,1,0
lr,15670,0,1
lr,15670,0,1
nn,15671,1,0
lr,15672,0,1
lr,15672,0,1
lr,15672,0,1
lr,15672,0,1
nn,15673,1,0
lr,15674,1,0
lr,15674,1,0
lr,15674,1,0
nn,15675,1,0
nn,15675,1,0
nn,15675,1,0
nn,15675,1,0
lr,15676,1,0
lr,15676,1,0
lr,15676,1,0
nn,15677,1,0
nn,15677,1,0
nn,15677,1,0
nn,15677,1,0
lr,15678,1,0
lr,15678,1,0
lr,15678,0,1
nn,15681,1,0
nn,15681,1,0
nn,15681,1,0
nn,15681,1,0
nn,15681,1,0
nn,15683,1,0
nn,15683,1,0
nn,15683,1,0
lr,15684,0,1
lr,15684,0,1
lr,15684,0,1
lr,15684,0,1
lr,15684,0,1
nn,15687,1,0
lr,15688,0,1
lr,15688,0,1
lr,15688,0,1
lr,15688,0,1
nn,15689,1,0
lr,15690,1,0
lr,15690,0,1
lr,15690,0,1
lr,15690,1,0
nn,15691,1,0
nn,15691,1,0
nn,15691,1,0
nn,15691,1,0
nn,15691,1,0
nn,15693,1,0
lr,15694,0,1
lr,15694,0,1
nn,15695,1,0
nn,15695,1,0
nn,15695,1,0
nn,15695,1,0
nn,15695,1,0
lr,15696,1,0
lr,15698,0,1
lr,15698,1,0
lr,15698,0,1
lr,15700,0,1
nn,15701,1,0
nn,15701,1,0
nn,15703,1,0
nn,15703,1,0
nn,15703,1,0
nn,15703,1,0
lr,15704,1,0
lr,15704,1,0
lr,15704,1,0
nn,15705,1,0
nn,15705,1,0
nn,15705,1,0
nn,15705,1,0
lr,15706,0,1
lr,15706,1,0
lr,15706,1,0
nn,15707,1,0
nn,15707,1,0
nn,15707,1,0
nn,15707,1,0
nn,15711,1,0
nn,15711,1,0
nn,15711,1,0
nn,15711,1,0
nn,15713,1,0
nn,15713,1,0
nn,15713,1,0
lr,15716,1,0
lr,15716,1,0
lr,15716,1,0
lr,15716,1,0
nn,15717,1,0
lr,15718,1,0
lr,15718,1,0
lr,15718,1,0
nn,15719,1,0
nn,15719,1,0
nn,15723,1,0
nn,15723,1,0
nn,15723,1,0
lr,15724,1,0
lr,15726,1,0
lr,15726,1,0
lr,15726,1,0
lr,15726,1,0
nn,15727,1,0
nn,15727,1,0
nn,15727,1,0
nn,15727,1,0
lr,15728,1,0
lr,15728,1,0
lr,15728,1,0
lr,15728,1,0
lr,15728,1,0
nn,15729,1,0
nn,15729,1,0
lr,15730,1,0
lr,15730,1,0
lr,15730,1,0
lr,15732,1,0
lr,15732,0,1
lr,15732,1,0
lr,15734,1,0
lr,15734,1,0
lr,15734,1,0
lr,15734,1,0
nn,15735,1,0
nn,15735,1,0
nn,15735,1,0
nn,15735,1,0
lr,15736,1,0
lr,15736,0,1
lr,15736,0,1
nn,15737,1,0
nn,15737,1,0
nn,15737,1,0
lr,15738,1,0
lr,15738,1,0
nn,15739,1,0
nn,15739,1,0
lr,15744,0,1
lr,15744,0,1
lr,15744,0,1
lr,15744,0,1
lr,15744,0,1
lr,15746,0,1
nn,15747,1,0
nn,15747,1,0
nn,15747,1,0
nn,15747,1,0
lr,15748,1,0
lr,15748,1,0
lr,15748,1,0
nn,15749,1,0
nn,15749,1,0
lr,15750,0,1
lr,15750,0,1
nn,15751,1,0
nn,15751,1,0
nn,15751,1,0
lr,15752,0,1
lr,15752,0,1
lr,15752,0,1
lr,15752,1,0
nn,15753,1,0
nn,15753,1,0
nn,15753,1,0
nn,15753,1,0
nn,15755,1,0
nn,15755,1,0
nn,15755,1,0
nn,15755,1,0
lr,15756,1,0
lr,15756,1,0
lr,15756,1,0
nn,15757,1,0
nn,15757,1,0
lr,15758,0,1
lr,15758,0,1
lr,15758,1,0
lr,15758,0,1
lr,15760,0,1
lr,15760,1,0
lr,15760,0,1
nn,15761,1,0
nn,15761,1,0
nn,15761,1,0
nn,15761,1,0
nn,15761,1,0
nn,15763,1,0
nn,15763,1,0
lr,15766,1,0
nn,15767,1,0
nn,15767,1,0
nn,15767,1,0
lr,15768,0,1
lr,15768,1,0
lr,15768,1,0
lr,15768,0,1
nn,15769,1,0
lr,15770,0,1
lr,15770,0,1
lr,15772,0,1
lr,15772,0,1
lr,15772,1,0
nn,15773,1,0
nn,15773,1,0
nn,15773,1,0
nn,15773,1,0
nn,15777,1,0
nn,15777,1,0
nn,15777,1,0
nn,15777,1,0
lr,15778,1,0
lr,15778,1,0
lr,15778,1,0
nn,15779,1,0
nn,15779,1,0
lr,15780,1,0
nn,15781,1,0
nn,15781,1,0
nn,15781,1,0
nn,15781,1,0
lr,15782,1,0
lr,15784,1,0
lr,15784,1,0
lr,15784,1,0
nn,15785,1,0
lr,15786,0,1
lr,15786,0,1
lr,15786,1,0
lr,15786,0,1
nn,15787,1,0
nn,15787,1,0
nn,15787,1,0
lr,15788,1,0
lr,15788,1,0
lr,15788,1,0
nn,15789,1,0
nn,15789,1,0
lr,15790,1,0
lr,15790,0,1
lr,15790,0,1
lr,15790,1,0
nn,15791,1,0
nn,15791,1,0
nn,15791,1,0
nn,15791,1,0
nn,15793,1,0
nn,15793,1,0
lr,15794,1,0
lr,15796,0,1
lr,15796,0,1
lr,15796,1,0
lr,15796,1,0
nn,15797,1,0
nn,15797,1,0
nn,15797,1,0
nn,15797,1,0
lr,15798,0,1
lr,15798,0,1
lr,15798,0,1
nn,15799,1,0
nn,15799,1,0
nn,15799,1,0
nn,15799,1,0
lr,15800,0,1
lr,15800,0,1
lr,15800,1,0
lr,15800,0,1
nn,15801,1,0
nn,15801,1,0
nn,15801,1,0
lr,15802,0,1
lr,15802,0,1
lr,15802,0,1
lr,15802,0,1
lr,15802,1,0
lr,15804,0,1
lr,15804,0,1
lr,15804,1,0
lr,15804,0,1
nn,15805,1,0
nn,15805,1,0
nn,15805,1,0
nn,15805,1,0
nn,15805,1,0
nn,15807,1,0
nn,15807,1,0
nn,15807,1,0
nn,15807,1,0
lr,15808,1,0
nn,15809,1,0
nn,15809,1,0
nn,15809,1,0
lr,15810,1,0
lr,15810,1,0
lr,15810,0,1
lr,15810,0,1
lr,15810,0,1
nn,15811,1,0
nn,15811,1,0
nn,15811,1,0
lr,15812,0,1
lr,15812,0,1
lr,15812,1,0
lr,15814,1,0
lr,15814,1,0
lr,15814,1,0
lr,15814,1,0
lr,15816,0,1
lr,15816,1,0
nn,15817,1,0
nn,15817,1,0
lr,15818,1,0
lr,15818,1,0
lr,15818,1,0
lr,15818,1,0
nn,15819,1,0
nn,15819,1,0
lr,15820,0,1
lr,15820,1,0
nn,15821,1,0
nn,15821,1,0
nn,15821,1,0
nn,15821,1,0
nn,15821,1,0
lr,15822,1,0
lr,15822,1,0
nn,15823,1,0
nn,15823,1,0
nn,15823,1,0
nn,15823,1,0
nn,15825,1,0
nn,15825,1,0
nn,15825,1,0
nn,15827,1,0
nn,15827,1,0
nn,15827,1,0
nn,15827,1,0
lr,15828,0,1
lr,15828,0,1
lr,15828,0,1
nn,15829,1,0
nn,15829,1,0
nn,15831,1,0
nn,15831,1,0
nn,15833,1,0
nn,15833,1,0
lr,15834,0,1
lr,15834,1,0
lr,15834,1,0
lr,15834,1,0
nn,15835,1,0
nn,15835,1,0
nn,15835,1,0
lr,15836,0,1
lr,15836,0,1
lr,15836,1,0
lr,15836,1,0
lr,15836,0,1
nn,15837,1,0
nn,15837,1,0
lr,15838,1,0
lr,15838,1,0
lr,15838,1,0
lr,15840,1,0
lr,15840,1,0
lr,15840,1,0
lr,15842,1,0
lr,15844,0,1
nn,15845,1,0
nn,15845,1,0
nn,15845,1,0
nn,15845,1,0
nn,15847,1,0
nn,15847,1,0
nn,15847,1,0
lr,15848,1,0
lr,15848,0,1
lr,15848,0,1
nn,15849,1,0
nn,15849,1,0
nn,15849,1,0
nn,15849,1,0
lr,15850,0,1
lr,15850,0,1
lr,15850,0,1
nn,15851,1,0
nn,15851,1,0
lr,15852,1,0
lr,15852,1,0
lr,15852,1,0
nn,15853,1,0
nn,15853,1,0
nn,15853,1,0
nn,15853,1,0
lr,15854,1,0
lr,15854,1,0
nn,15855,1,0
nn,15855,1,0
lr,15856,0,1
lr,15856,0,1
lr,15856,0,1
lr,15856,1,0
lr,15856,1,0
nn,15857,1,0
nn,15857,1,0
nn,15857,1,0
nn,15859,1,0
nn,15859,1,0
lr,15860,1,0
lr,15860,1,0
nn,15863,1,0
nn,15863,1,0
lr,15864,1,0
nn,15865,1,0
nn,15865,1,0
lr,15866,1,0
lr,15868,0,1
lr,15868,0,1
lr,15868,0,1
lr,15868,0,1
lr,15870,0,1
lr,15870,0,1
lr,15870,1,0
lr,15870,0,1
lr,15870,0,1
nn,15871,1,0
nn,15871,1,0
lr,15872,1,0
nn,15873,1,0
nn,15873,1,0
lr,15874,1,0
lr,15874,1,0
lr,15874,1,0
lr,15874,1,0
lr,15874,1,0
nn,15875,1,0
nn,15875,1,0
nn,15875,1,0
nn,15875,1,0
lr,15876,0,1
lr,15876,1,0
nn,15877,1,0
nn,15877,1,0
nn,15877,1,0
nn,15877,1,0
lr,15878,1,0
lr,15878,1,0
nn,15879,1,0
nn,15881,1,0
lr,15882,0,0
lr,15882,0,1
lr,15882,0,1
lr,15884,1,0
lr,15884,1,0
lr,15884,1,0
nn,15885,1,0
nn,15885,1,0
nn,15885,1,0
nn,15885,1,0
nn,15885,1,0
lr,15886,0,1
lr,15886,0,1
lr,15886,1,0
lr,15886,0,1
lr,15886,0,1
nn,15887,1,0
nn,15887,1,0
lr,15888,0,1
lr,15888,1,0
lr,15888,1,0
nn,15889,1,0
nn,15889,1,0
nn,15889,1,0
lr,15890,1,0
lr,15890,1,0
lr,15890,1,0
lr,15890,1,0
lr,15892,1,0
lr,15892,1,0
lr,15892,1,0
nn,15893,1,0
nn,15893,1,0
nn,15895,1,0
nn,15895,1,0
lr,15896,1,0
lr,15896,1,0
nn,15897,1,0
nn,15897,1,0
nn,15897,1,0
nn,15897,1,0
lr,15898,0,1
lr,15898,0,1
lr,15898,0,1
lr,15898,1,0
nn,15899,1,0
nn,15899,1,0
nn,15899,1,0
nn,15899,1,0
lr,15900,1,0
lr,15900,1,0
lr,15900,1,0
lr,15900,1,0
nn,15903,1,0
nn,15903,1,0
nn,15903,1,0
nn,15903,1,0
nn,15903,1,0
lr,15904,0,1
lr,15904,0,1
nn,15905,1,0
nn,15905,1,0
nn,15905,1,0
lr,15906,1,0
lr,15906,1,0
lr,15906,1,0
nn,15907,1,0
nn,15907,1,0
nn,15907,1,0
nn,15911,1,0
nn,15911,1,0
lr,15912,1,0
nn,15913,1,0
nn,15913,1,0
nn,15913,1,0
lr,15914,1,0
lr,15914,1,0
lr,15914,1,0
lr,15914,1,0
nn,15915,1,0
nn,15915,1,0
nn,15915,1,0
lr,15916,1,0
lr,15916,1,0
nn,15917,1,0
nn,15917,1,0
nn,15917,1,0
lr,15918,1,0
lr,15918,1,0
lr,15918,1,0
lr,15918,1,0
lr,15918,1,0
nn,15919,1,0
nn,15919,1,0
nn,15919,1,0
nn,15919,1,0
lr,15920,1,0
lr,15920,1,0
lr,15920,1,0
lr,15920,1,0
nn,15921,1,0
nn,15921,1,0
nn,15921,1,0
nn,15921,1,0
lr,15922,1,0
lr,15922,0,1
lr,15922,0,1
lr,15922,1,0
nn,15923,1,0
nn,15923,1,0
nn,15923,1,0
nn,15923,1,0
nn,15923,1,0
lr,15924,0,1
lr,15924,0,1
nn,15925,1,0
nn,15925,1,0
nn,15925,1,0
nn,15925,1,0
lr,15926,1,0
lr,15926,1,0
nn,15927,1,0
nn,15927,1,0
nn,15927,1,0
lr,15928,0,1
lr,15928,1,0
lr,15928,1,0
lr,15930,0,1
lr,15930,1,0
lr,15930,0,1
lr,15932,1,0
lr,15932,1,0
nn,15933,1,0
lr,15934,0,1
lr,15934,0,1
lr,15934,1,0
lr,15936,1,0
lr,15936,1,0
nn,15937,1,0
lr,15938,0,1
lr,15938,0,1
lr,15938,1,0
lr,15938,0,1
nn,15939,1,0
nn,15939,1,0
nn,15939,1,0
nn,15939,1,0
nn,15939,1,0
nn,15939,1,0
lr,15940,0,1
lr,15940,1,0
lr,15940,0,1
lr,15940,0,1
nn,15941,1,0
nn,15941,1,0
nn,15941,1,0
lr,15942,1,0
lr,15942,0,1
lr,15942,1,0
nn,15943,1,0
nn,15943,1,0
lr,15944,1,0
lr,15944,0,1
lr,15944,1,0
lr,15944,0,1
nn,15947,1,0
nn,15947,1,0
nn,15947,1,0
lr,15948,0,1
lr,15948,0,1
lr,15948,0,1
lr,15948,1,0
nn,15949,1,0
nn,15949,1,0
nn,15949,1,0
lr,15950,0,1
lr,15950,0,1
lr,15950,0,1
nn,15951,1,0
nn,15951,1,0
nn,15951,1,0
nn,15951,1,0
lr,15952,1,0
lr,15952,1,0
lr,15952,1,0
nn,15953,1,0
nn,15953,1,0
nn,15953,1,0
nn,15953,1,0
nn,15953,1,0
lr,15954,1,0
lr,15954,1,0
lr,15954,1,0
lr,15954,1,0
nn,15955,1,0
nn,15955,1,0
nn,15955,1,0
nn,15955,1,0
lr,15956,1,0
lr,15956,1,0
lr,15956,1,0
lr,15956,1,0
lr,15958,1,0
lr,15958,0,1
lr,15958,1,0
lr,15958,0,1
nn,15959,1,0
nn,15959,1,0
nn,15959,1,0
nn,15959,1,0
nn,15961,1,0
nn,15961,1,0
nn,15961,1,0
lr,15964,0,1
lr,15964,0,1
lr,15964,0,1
lr,15964,0,1
nn,15965,1,0
nn,15965,1,0
nn,15965,1,0
lr,15966,1,0
lr,15966,1,0
lr,15966,1,0
nn,15967,1,0
nn,15967,1,0
nn,15967,1,0
lr,15968,0,1
lr,15968,0,1
lr,15968,0,1
lr,15970,0,1
lr,15970,0,1
lr,15972,0,1
lr,15972,1,0
lr,15972,0,1
lr,15972,1,0
lr,15972,0,1
nn,15973,1,0
nn,15973,1,0
nn,15973,1,0
nn,15973,1,0
lr,15974,0,1
lr,15974,0,1
lr,15974,0,1
lr,15974,0,1
lr,15974,0,1
lr,15976,0,1
lr,15976,1,0
lr,15976,0,1
nn,15977,1,0
nn,15977,1,0
lr,15978,0,1
lr,15978,0,1
lr,15978,1,0
lr,15978,1,0
lr,15978,1,0
lr,15980,1,0
lr,15980,1,0
lr,15980,1,0
lr,15980,1,0
nn,15981,1,0
nn,15981,1,0
nn,15981,1,0
lr,15982,0,1
lr,15982,0,1
lr,15982,0,1
lr,15982,0,1
nn,15983,1,0
nn,15983,1,0
nn,15983,1,0
nn,15985,1,0
nn,15985,1,0
nn,15985,1,0
nn,15985,1,0
lr,15986,1,0
lr,15986,0,1
lr,15986,1,0
lr,15986,0,1
nn,15987,1,0
nn,15987,1,0
nn,15987,1,0
lr,15988,1,0
lr,15988,1,0
lr,15988,0,1
nn,15989,1,0
nn,15989,1,0
nn,15989,1,0
lr,15990,0,1
lr,15990,0,1
lr,15990,0,1
lr,15992,0,1
lr,15992,0,1
lr,15992,1,0
nn,15993,1,0
nn,15993,1,0
nn,15995,1,0
nn,15995,1,0
nn,15995,1,0
lr,15996,0,1
lr,15996,1,0
lr,15996,1,0
nn,15999,1,0
nn,15999,1,0
nn,15999,1,0
lr,16000,1,0
nn,16001,1,0
nn,16001,1,0
lr,16002,1,0
lr,16002,0,1
lr,16002,0,1
lr,16002,1,0
lr,16002,0,1
nn,16003,1,0
nn,16003,1,0
nn,16003,1,0
nn,16003,1,0
nn,16003,1,0
lr,16004,1,0
lr,16006,1,0
lr,16006,0,1
lr,16006,0,1
nn,16007,1,0
lr,16008,0,1
lr,16008,0,1
lr,16008,0,1
lr,16008,0,1
lr,16010,0,1
lr,16010,0,1
lr,16010,1,0
nn,16011,1,0
nn,16011,1,0
nn,16011,1,0
lr,16012,0,1
lr,16012,0,1
lr,16012,1,0
lr,16012,0,1
nn,16013,1,0
lr,16014,0,1
lr,16014,0,1
lr,16014,0,1
lr,16014,1,0
nn,16015,1,0
nn,16015,1,0
nn,16015,1,0
nn,16015,1,0
nn,16015,1,0
lr,16016,1,0
nn,16017,1,0
nn,16017,1,0
nn,16019,1,0
nn,16019,1,0
nn,16019,1,0
nn,16019,1,0
nn,16019,1,0
lr,16020,1,0
lr,16020,0,1
lr,16020,0,1
lr,16020,0,1
nn,16021,1,0
nn,16021,1,0
nn,16021,1,0
nn,16021,1,0
nn,16023,1,0
nn,16023,1,0
lr,16024,1,0
nn,16025,1,0
nn,16025,1,0
nn,16025,1,0
nn,16025,1,0
nn,16025,1,0
lr,16026,1,0
lr,16026,1,0
nn,16027,1,0
nn,16027,1,0
nn,16027,1,0
nn,16027,1,0
lr,16028,1,0
nn,16029,1,0
nn,16029,1,0
nn,16029,1,0
nn,16029,1,0
nn,16031,1,0
nn,16031,1,0
lr,16032,1,0
lr,16034,1,0
lr,16034,1,0
lr,16034,1,0
lr,16036,1,0
lr,16036,1,0
lr,16036,1,0
nn,16037,1,0
nn,16037,1,0
nn,16037,1,0
nn,16037,1,0
lr,16038,0,1
lr,16038,0,1
lr,16038,0,1
lr,16038,0,1
nn,16039,1,0
